season,seasonLabel,teamId,team,conference,athleteId,name,position,games,starts,minutes,points,turnovers,fouls,assists,steals,blocks,usage,offensiveRating,PORPAG,effectiveFieldGoalPct,trueShootingPct,assistsTurnoverRatio,freeThrowRate,offensiveReboundPct,fieldGoals_pct,fieldGoals_attempted,fieldGoals_made,twoPointFieldGoals_pct,twoPointFieldGoals_attempted,twoPointFieldGoals_made,threePointFieldGoals_pct,threePointFieldGoals_attempted,threePointFieldGoals_made,freeThrows_pct,freeThrows_attempted,freeThrows_made,rebounds_total,rebounds_defensive,rebounds_offensive,winShares_totalPer40,winShares_total,winShares_defensive,winShares_offensive,defensiveRating,netRating
2005,20042005,116,Idaho State,Big Sky,82419,Logan Kinghorn,G,22,0,549,249,49,61,28,27,3,26.0,100.6,1.3,51.3,0.558,0.57,42.6,38.5,47.9,188,90,51.0,151,77,35.1,37,13,70.0,80,56,91,56,35,,,,,,
2005,20042005,116,Idaho State,Big Sky,84197,Doug Hardy,G,22,0,244,45,27,20,21,21,1,20.1,63.0,-0.9,28.6,0.338,0.78,42.9,26.7,25.0,56,14,23.8,42,10,28.6,14,4,54.2,24,13,15,11,4,,,,,,
2005,20042005,116,Idaho State,Big Sky,86564,Nicholas Rhodes,C,20,0,180,55,11,20,5,6,11,18.1,98.1,0.3,52.4,0.528,0.45,54.8,51.1,52.4,42,22,52.4,42,22,0.0,0,0,47.8,23,11,45,22,23,,,,,,
2005,20042005,116,Idaho State,Big Sky,86567,David Schroeder,G,2,0,61,17,1,4,7,3,1,18.0,106.1,1.6,44.7,0.437,7.0,5.3,45.5,36.8,19,7,50.0,8,4,27.3,11,3,0.0,1,0,11,6,5,,,,,,
2005,20042005,116,Idaho State,Big Sky,89000,Kyle Stevens,F,22,0,428,47,18,38,15,11,10,7.6,94.2,0.1,51.5,0.529,0.83,78.8,46.1,51.5,33,17,53.1,32,17,0.0,1,0,50.0,26,13,76,41,35,,,,,,
2005,20042005,116,Idaho State,Big Sky,89003,Antoine 'Slim' Millien,F-C,22,0,455,264,35,46,7,10,32,26.7,118.6,2.7,62.7,0.67,0.2,65.4,45.1,62.7,153,96,63.6,151,96,0.0,2,0,72.0,100,72,113,62,51,,,,,,
2005,20042005,116,Idaho State,Big Sky,91332,Doug D'Amore,G-F,21,0,528,171,51,50,41,21,3,22.1,89.6,0.1,42.4,0.501,0.8,51.8,13.0,33.8,139,47,35.4,65,23,32.4,74,24,73.6,72,53,54,47,7,,,,,,
2005,20042005,116,Idaho State,Big Sky,91333,Jesse Smith,F-C,22,0,431,95,26,63,14,10,15,19.8,70.9,-1.0,32.3,0.347,0.54,23.4,22.7,32.3,124,40,32.3,124,40,0.0,0,0,51.7,29,15,88,68,20,,,,,,
2005,20042005,116,Idaho State,Big Sky,91334,Jeff Gardner,G,22,0,782,284,62,64,97,42,1,21.4,106.3,2.2,44.9,0.551,1.56,58.5,11.6,33.2,205,68,32.8,61,20,33.3,144,48,83.3,120,100,43,38,5,,,,,,
2005,20042005,116,Idaho State,Big Sky,91335,Arzelle Lewis,G,21,0,550,123,32,44,31,26,3,16.1,84.3,-0.2,42.4,0.443,0.97,13.7,13.6,31.3,131,41,52.2,23,12,26.9,108,29,66.7,18,12,44,38,6,,,,,,
2005,20042005,116,Idaho State,Big Sky,91336,Nate Rede,F,20,0,267,114,24,41,10,14,5,28.3,87.5,0.0,43.3,0.472,0.42,36.5,35.9,43.3,104,45,43.3,104,45,0.0,0,0,63.2,38,24,39,25,14,,,,,,
2005,20042005,117,Idaho,Big Sky,82579,Mike Kale,F,28,1,281,37,20,52,4,10,4,11.7,73.7,-0.3,45.5,0.447,0.2,57.6,48.1,45.5,33,15,45.5,33,15,0.0,0,0,36.8,19,7,52,27,25,,,,,,
2005,20042005,117,Idaho,Big Sky,82936,Jerod Haynes,G,26,1,673,130,56,44,80,13,0,16.7,84.2,-0.3,37.1,0.423,1.43,23.7,16.7,29.5,139,41,32.3,62,20,27.3,77,21,81.8,33,27,60,50,10,,,,,,
2005,20042005,117,Idaho,Big Sky,89011,Tanoris Shepard,G,28,1,927,354,68,59,92,22,2,23.0,104.3,2.0,51.0,0.536,1.35,25.3,27.1,44.1,297,131,51.4,175,90,33.6,122,41,68.0,75,51,70,51,19,,,,,,
2005,20042005,117,Idaho,Big Sky,89015,Jason Rose,G-F,3,0,11,2,1,0,0,0,0,19.2,54.0,-0.4,33.3,0.333,0.0,0.0,0.0,33.3,3,1,100.0,1,1,0.0,2,0,0.0,0,0,2,2,0,,,,,,
2005,20042005,117,Idaho,Big Sky,89016,Jason Bowden-Key,G,13,0,81,25,5,5,5,4,1,21.5,91.3,0.1,46.0,0.467,1.0,16.0,0.0,32.0,25,8,14.3,7,1,38.9,18,7,50.0,4,2,4,4,0,,,,,,
2005,20042005,117,Idaho,Big Sky,91319,Anton Lyons,F,28,1,849,325,50,68,26,12,16,23.1,102.6,1.6,47.0,0.514,0.52,37.6,35.1,46.5,271,126,47.3,260,123,27.3,11,3,68.6,102,70,191,124,67,,,,,,
2005,20042005,117,Idaho,Big Sky,91320,Armend Kahrimanovic,F,22,0,402,114,22,51,15,10,8,18.3,99.2,0.6,46.8,0.486,0.68,17.4,52.3,37.6,109,41,45.7,46,21,31.7,63,20,63.2,19,12,65,31,34,,,,,,
2005,20042005,117,Idaho,Big Sky,91321,Lionel Davis,F,28,0,734,116,28,86,16,16,24,10.7,96.1,0.4,48.5,0.492,0.57,43.4,34.1,48.5,99,48,49.5,97,48,0.0,2,0,46.5,43,20,170,112,58,,,,,,
2005,20042005,117,Idaho,Big Sky,91322,Dillon Higdon,G-F,27,1,403,121,19,30,11,13,9,17.5,102.2,0.6,54.2,0.542,0.58,12.3,26.5,40.6,106,43,51.9,27,14,36.7,79,29,46.2,13,6,34,25,9,,,,,,
2005,20042005,117,Idaho,Big Sky,91323,David Radlovic,C,3,0,41,0,3,6,0,1,2,8.6,23.1,-1.3,0.0,0.0,0.0,0.0,66.7,0.0,4,0,0.0,3,0,0.0,1,0,0.0,0,0,6,2,4,,,,,,
2005,20042005,117,Idaho,Big Sky,91324,Tihon Johnson,G,23,0,240,50,31,28,19,5,1,21.3,66.7,-0.8,38.3,0.388,0.61,16.7,32.5,35.0,60,21,37.0,46,17,28.6,14,4,40.0,10,4,40,27,13,,,,,,
2005,20042005,117,Idaho,Big Sky,91325,Dandrick Jones,G,28,0,914,486,53,53,54,50,10,31.7,105.3,2.9,46.7,0.499,1.02,24.8,38.6,43.3,439,190,45.8,349,160,33.3,90,30,69.7,109,76,153,94,59,,,,,,
2005,20042005,117,Idaho,Big Sky,91326,Matt Anderson,F,15,0,92,7,1,12,1,2,3,6.5,96.1,0.1,33.3,0.354,1.0,22.2,52.9,33.3,9,3,33.3,9,3,0.0,0,0,50.0,2,1,17,8,9,,,,,,
2005,20042005,117,Idaho,Big Sky,91327,Zach Proett,C,1,0,2,0,0,1,1,0,1,25.6,87.0,0.0,0.0,0.0,,0.0,,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0,0,0,,,,,,
2005,20042005,117,Idaho,Big West,82579,Mike Kale,F,28,1,281,37,20,52,4,10,4,11.7,73.7,-0.3,45.5,0.447,0.2,57.6,48.1,45.5,33,15,45.5,33,15,0.0,0,0,36.8,19,7,52,27,25,,,,,,
2005,20042005,117,Idaho,Big West,82936,Jerod Haynes,G,26,1,673,130,56,44,80,13,0,16.7,84.2,-0.3,37.1,0.423,1.43,23.7,16.7,29.5,139,41,32.3,62,20,27.3,77,21,81.8,33,27,60,50,10,,,,,,
2005,20042005,117,Idaho,Big West,89011,Tanoris Shepard,G,28,1,927,354,68,59,92,22,2,23.0,104.3,2.0,51.0,0.536,1.35,25.3,27.1,44.1,297,131,51.4,175,90,33.6,122,41,68.0,75,51,70,51,19,,,,,,
2005,20042005,117,Idaho,Big West,89015,Jason Rose,G-F,3,0,11,2,1,0,0,0,0,19.2,54.0,-0.4,33.3,0.333,0.0,0.0,0.0,33.3,3,1,100.0,1,1,0.0,2,0,0.0,0,0,2,2,0,,,,,,
2005,20042005,117,Idaho,Big West,89016,Jason Bowden-Key,G,13,0,81,25,5,5,5,4,1,21.5,91.3,0.1,46.0,0.467,1.0,16.0,0.0,32.0,25,8,14.3,7,1,38.9,18,7,50.0,4,2,4,4,0,,,,,,
2005,20042005,117,Idaho,Big West,91319,Anton Lyons,F,28,1,849,325,50,68,26,12,16,23.1,102.6,1.6,47.0,0.514,0.52,37.6,35.1,46.5,271,126,47.3,260,123,27.3,11,3,68.6,102,70,191,124,67,,,,,,
2005,20042005,117,Idaho,Big West,91320,Armend Kahrimanovic,F,22,0,402,114,22,51,15,10,8,18.3,99.2,0.6,46.8,0.486,0.68,17.4,52.3,37.6,109,41,45.7,46,21,31.7,63,20,63.2,19,12,65,31,34,,,,,,
2005,20042005,117,Idaho,Big West,91321,Lionel Davis,F,28,0,734,116,28,86,16,16,24,10.7,96.1,0.4,48.5,0.492,0.57,43.4,34.1,48.5,99,48,49.5,97,48,0.0,2,0,46.5,43,20,170,112,58,,,,,,
2005,20042005,117,Idaho,Big West,91322,Dillon Higdon,G-F,27,1,403,121,19,30,11,13,9,17.5,102.2,0.6,54.2,0.542,0.58,12.3,26.5,40.6,106,43,51.9,27,14,36.7,79,29,46.2,13,6,34,25,9,,,,,,
2005,20042005,117,Idaho,Big West,91323,David Radlovic,C,3,0,41,0,3,6,0,1,2,8.6,23.1,-1.3,0.0,0.0,0.0,0.0,66.7,0.0,4,0,0.0,3,0,0.0,1,0,0.0,0,0,6,2,4,,,,,,
2005,20042005,117,Idaho,Big West,91324,Tihon Johnson,G,23,0,240,50,31,28,19,5,1,21.3,66.7,-0.8,38.3,0.388,0.61,16.7,32.5,35.0,60,21,37.0,46,17,28.6,14,4,40.0,10,4,40,27,13,,,,,,
2005,20042005,117,Idaho,Big West,91325,Dandrick Jones,G,28,0,914,486,53,53,54,50,10,31.7,105.3,2.9,46.7,0.499,1.02,24.8,38.6,43.3,439,190,45.8,349,160,33.3,90,30,69.7,109,76,153,94,59,,,,,,
2005,20042005,117,Idaho,Big West,91326,Matt Anderson,F,15,0,92,7,1,12,1,2,3,6.5,96.1,0.1,33.3,0.354,1.0,22.2,52.9,33.3,9,3,33.3,9,3,0.0,0,0,50.0,2,1,17,8,9,,,,,,
2005,20042005,117,Idaho,Big West,91327,Zach Proett,C,1,0,2,0,0,1,1,0,1,25.6,87.0,0.0,0.0,0.0,,0.0,,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0,0,0,,,,,,
2005,20042005,118,Illinois,Big Ten,83184,Shaun Pruitt,C,20,0,89,27,9,16,0,2,1,23.9,79.7,-0.1,37.5,0.423,0.0,75.0,52.6,37.5,24,9,37.5,24,9,0.0,0,0,50.0,18,9,19,9,10,,,,,,
2005,20042005,118,Illinois,Big Ten,86637,Warren Carter,F,32,0,246,70,14,24,5,9,6,16.3,100.0,0.2,56.5,0.561,0.36,35.2,29.6,55.6,54,30,59.2,49,29,20.0,5,1,47.4,19,9,54,38,16,,,,,,
2005,20042005,118,Illinois,Big Ten,86640,Rich McBride,G,37,0,528,95,19,39,27,15,2,11.8,102.3,0.4,46.8,0.489,1.42,7.4,30.0,33.0,94,31,45.5,11,5,31.3,83,26,100.0,7,7,50,35,15,,,,,,
2005,20042005,118,Illinois,Big Ten,89082,James Augustine,F-C,38,31,1017,386,44,81,41,35,43,17.3,132.1,3.3,63.0,0.68,0.93,67.1,33.4,63.0,219,138,63.0,219,138,0.0,0,0,74.8,147,110,290,193,97,,,,,,
2005,20042005,118,Illinois,Big Ten,89083,Dee Brown,G,38,31,1243,501,73,72,169,68,3,19.7,126.4,4.0,63.3,0.654,2.32,22.1,19.8,49.6,349,173,61.1,126,77,43.0,223,96,76.6,77,59,101,81,20,,,,,,
2005,20042005,118,Illinois,Big Ten,90674,Fred Nkemdi,F,17,0,42,12,6,6,2,0,1,20.2,81.0,-0.1,60.0,0.575,0.33,10.0,66.7,60.0,10,6,60.0,10,6,0.0,0,0,0.0,1,0,6,2,4,,,,,,
2005,20042005,118,Illinois,Big Ten,90675,Roger Powell,F,38,31,958,456,42,98,16,24,9,23.2,122.6,3.3,57.2,0.612,0.38,42.4,46.4,54.1,314,170,57.4,263,151,37.3,51,19,72.9,133,97,222,119,103,,,,,,
2005,20042005,118,Illinois,Big Ten,90676,Jack Ingram,F-C,38,0,572,172,14,74,17,25,18,16.3,118.0,1.2,50.7,0.538,1.21,19.7,49.5,47.6,147,70,49.2,124,61,39.1,23,9,79.3,29,23,103,52,51,,,,,,
2005,20042005,118,Illinois,Big Ten,90677,Nick Smith,C,37,0,398,123,20,49,24,10,18,21.1,95.1,0.3,43.0,0.448,1.2,16.4,24.7,41.4,128,53,41.9,117,49,36.4,11,4,61.9,21,13,73,55,18,,,,,,
2005,20042005,118,Illinois,Big Ten,90678,Deron Williams,G,38,31,1288,469,108,79,261,36,8,22.8,110.9,2.9,50.9,0.534,2.42,23.6,8.6,43.0,398,171,49.1,220,108,35.4,178,63,68.1,94,64,139,127,12,,,,,,
2005,20042005,118,Illinois,Big Ten,90679,Luther Head,G,38,31,1269,602,68,54,141,63,8,23.7,123.0,4.5,58.4,0.611,2.07,21.6,15.6,46.0,450,207,54.3,175,95,40.7,275,112,78.4,97,76,154,130,24,,,,,,
2005,20042005,119,Illinois State,MVC,83212,Levi Dyer,C,7,0,37,12,1,4,1,2,0,19.1,107.2,0.3,40.0,0.51,1.0,40.0,0.0,40.0,10,4,66.7,6,4,0.0,4,0,100.0,4,4,2,2,0,,,,,,
2005,20042005,119,Illinois State,MVC,86522,Greg Dilligard,F,26,0,640,167,29,70,20,26,28,15.5,101.1,0.8,59.7,0.55,0.69,50.8,41.4,59.7,124,74,59.7,124,74,0.0,0,0,30.2,63,19,111,65,46,,,,,,
2005,20042005,119,Illinois State,MVC,86523,Ronnie Carlwell,C,25,0,204,37,16,29,4,3,17,12.4,87.6,0.0,66.7,0.622,0.25,54.2,36.0,66.7,24,16,66.7,24,16,0.0,0,0,38.5,13,5,50,32,18,,,,,,
2005,20042005,119,Illinois State,MVC,89483,Neil Plank,G-F,24,0,499,167,32,38,31,17,4,19.8,105.2,1.2,52.8,0.562,0.97,45.2,26.7,47.6,124,59,54.1,85,46,33.3,39,13,64.3,56,36,101,74,27,,,,,,
2005,20042005,119,Illinois State,MVC,89484,Travis Wallace,G,6,0,24,2,2,0,3,4,0,13.3,61.0,-0.2,50.0,0.266,1.5,200.0,25.0,50.0,2,1,50.0,2,1,0.0,0,0,0.0,4,0,4,3,1,,,,,,
2005,20042005,119,Illinois State,MVC,89485,Khalif Ford,G,17,0,158,18,16,27,19,7,0,11.6,77.2,-0.2,46.4,0.501,1.19,64.3,13.6,42.9,14,6,55.6,9,5,20.0,5,1,55.6,9,5,22,19,3,,,,,,
2005,20042005,119,Illinois State,MVC,89486,Nedu Onyeuku,G,20,0,261,60,31,30,15,11,5,23.2,67.6,-1.0,34.5,0.378,0.48,16.2,34.2,31.1,74,23,39.1,46,18,17.9,28,5,75.0,12,9,38,25,13,,,,,,
2005,20042005,119,Illinois State,MVC,89487,Dana Ford,G,24,0,286,34,21,27,18,6,3,11.5,71.6,-0.4,47.2,0.425,0.86,25.0,21.3,41.7,36,15,47.8,23,11,30.8,13,4,0.0,9,0,47,37,10,,,,,,
2005,20042005,119,Illinois State,MVC,90411,Lorenzo Gordon,F,26,0,777,407,53,62,34,19,7,29.4,109.1,3.0,52.2,0.558,0.64,53.6,45.4,52.2,295,154,52.4,294,154,0.0,1,0,62.7,158,99,174,95,79,,,,,,
2005,20042005,119,Illinois State,MVC,90412,Gregg Alexander,G-F,25,0,738,184,26,35,55,18,1,11.8,127.1,2.2,67.2,0.69,2.12,15.2,8.8,46.4,125,58,60.0,10,6,45.2,115,52,84.2,19,16,80,73,7,,,,,,
2005,20042005,119,Illinois State,MVC,90413,Micah Kirstein,G,3,0,5,0,0,1,0,0,0,0.0,,,,,,,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1,0,,,,,,
2005,20042005,119,Illinois State,MVC,90414,Vince Greene,G,26,0,830,268,66,36,106,31,3,18.3,112.7,2.3,55.6,0.633,1.61,41.3,5.6,44.1,179,79,47.5,80,38,41.4,99,41,93.2,74,69,54,51,3,,,,,,
2005,20042005,119,Illinois State,MVC,90415,Trey Guidry,G,26,0,766,356,72,70,53,22,3,31.1,92.9,0.7,44.5,0.491,0.74,25.5,10.6,37.4,326,122,44.4,171,76,29.7,155,46,79.5,83,66,85,76,9,,,,,,
2005,20042005,121,Indiana,Big Ten,80462,Robert Vaden,G-F,26,22,878,265,59,65,55,39,7,20.3,99.0,1.2,47.2,0.516,0.93,26.5,29.1,38.7,230,89,39.7,126,50,37.5,104,39,78.7,61,48,110,78,32,,,,,,
2005,20042005,121,Indiana,Big Ten,82599,Patrick Ewing Jr.,F,26,3,385,97,30,69,20,19,15,18.4,94.1,0.3,46.6,0.51,0.67,64.9,43.0,45.9,74,34,47.1,70,33,25.0,4,1,58.3,48,28,93,53,40,,,,,,
2005,20042005,121,Indiana,Big Ten,83347,D.J. White,F,26,0,749,354,38,70,21,13,61,24.4,119.9,3.6,57.3,0.62,0.55,58.6,39.4,57.3,227,130,57.3,227,130,0.0,0,0,70.7,133,94,137,83,54,,,,,,
2005,20042005,121,Indiana,Big Ten,83349,Adam Ahlfeld,G,2,0,3,0,0,0,0,0,0,20.6,0.0,-0.4,0.0,0.0,,0.0,0.0,0.0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,1,1,0,,,,,,
2005,20042005,121,Indiana,Big Ten,83350,A.J. Ratliff,G,24,13,519,142,25,35,23,15,15,15.1,115.1,1.4,60.3,0.629,0.92,37.1,32.8,48.5,97,47,53.3,45,24,44.2,52,23,69.4,36,25,67,45,22,,,,,,
2005,20042005,121,Indiana,Big Ten,86664,Roderick Wilmont,G,26,6,360,98,15,47,8,17,4,17.6,101.0,0.5,48.2,0.503,0.53,32.9,35.8,40.0,85,34,39.2,51,20,41.2,34,14,57.1,28,16,67,43,24,,,,,,
2005,20042005,121,Indiana,Big Ten,86666,Errek Suhr,G,13,0,136,24,4,23,7,7,0,11.1,113.6,0.5,44.7,0.533,1.75,42.1,15.4,31.6,19,6,33.3,3,1,31.3,16,5,87.5,8,7,13,11,2,,,,,,
2005,20042005,121,Indiana,Big Ten,88672,Sean Kline,F,15,1,96,14,10,20,1,2,1,19.4,51.2,-0.7,33.3,0.308,0.1,19.0,46.2,33.3,21,7,33.3,21,7,0.0,0,0,0.0,4,0,13,7,6,,,,,,
2005,20042005,121,Indiana,Big Ten,88674,Marshall Strickland,G,25,20,845,182,63,49,86,20,1,16.8,92.7,0.4,44.3,0.488,1.37,25.0,18.9,36.3,168,61,41.5,82,34,31.4,86,27,78.6,42,33,74,60,14,,,,,,
2005,20042005,121,Indiana,Big Ten,91906,Bracey Wright,G,23,19,824,440,60,44,67,27,14,31.3,111.4,4.2,48.2,0.55,1.12,44.2,27.5,41.2,335,138,47.2,193,91,33.1,142,47,79.1,148,117,120,87,33,,,,,,
2005,20042005,121,Indiana,Big Ten,91907,James Hardy,F,23,3,244,39,6,17,5,5,2,13.6,85.3,-0.1,37.5,0.372,0.83,20.8,39.0,35.4,48,17,41.7,36,15,16.7,12,2,30.0,10,3,41,25,16,,,,,,
2005,20042005,121,Indiana,Big Ten,91908,Mike Roberts,F,12,0,52,10,2,12,0,1,0,13.8,90.8,0.0,40.0,0.442,0.0,30.0,71.4,40.0,10,4,40.0,10,4,0.0,0,0,66.7,3,2,7,2,5,,,,,,
2005,20042005,121,Indiana,Big Ten,91909,Mark Johnson,G,8,0,51,7,0,5,6,1,0,9.4,123.6,0.4,35.7,0.4,,57.1,33.3,28.6,7,2,50.0,2,1,20.0,5,1,50.0,4,2,3,2,1,,,,,,
2005,20042005,121,Indiana,Big Ten,91910,Ryan Tapak,G,14,0,107,5,8,10,7,6,0,11.1,45.7,-0.6,19.2,0.186,0.88,7.7,28.6,15.4,13,2,50.0,2,1,9.1,11,1,0.0,1,0,7,5,2,,,,,,
2005,20042005,121,Indiana,Big Ten,91911,Donald Perry,G,3,0,26,0,4,1,2,0,0,13.0,17.7,-1.3,0.0,0.0,0.5,0.0,,0.0,2,0,0.0,2,0,0.0,0,0,0.0,0,0,0,0,0,,,,,,
2005,20042005,122,Indiana State,MVC,81862,Mick Yelovich,C,26,0,195,61,8,28,8,5,9,20.3,96.6,0.2,48.2,0.491,1.0,25.0,38.9,48.2,56,27,48.2,56,27,0.0,0,0,50.0,14,7,36,22,14,,,,,,
2005,20042005,122,Indiana State,MVC,81865,Gabriel Moore,G,26,2,756,170,60,36,60,27,1,16.8,86.8,-0.1,46.1,0.514,1.0,37.3,17.9,40.1,142,57,43.0,93,40,34.7,49,17,73.6,53,39,67,55,12,,,,,,
2005,20042005,122,Indiana State,MVC,82606,Brandon Ray,F,16,0,165,40,5,7,6,2,0,19.5,84.3,-0.1,34.8,0.38,1.2,32.6,32.4,32.6,46,15,34.2,38,13,25.0,8,2,53.3,15,8,34,23,11,,,,,,
2005,20042005,122,Indiana State,MVC,86717,Russell Trudeau,G,20,0,237,57,13,18,14,5,0,17.4,91.6,0.1,41.3,0.479,1.08,32.7,25.0,30.8,52,16,35.7,14,5,28.9,38,11,82.4,17,14,20,15,5,,,,,,
2005,20042005,122,Indiana State,MVC,89156,Darron Evans,F,3,0,35,9,3,3,1,0,1,22.4,80.5,-0.3,28.6,0.428,0.33,114.3,50.0,28.6,7,2,28.6,7,2,0.0,0,0,62.5,8,5,8,4,4,,,,,,
2005,20042005,122,Indiana State,MVC,89158,Tyson Schnitker,G,20,0,584,138,19,25,28,23,0,14.7,98.3,0.7,48.0,0.509,1.47,17.5,10.3,39.7,126,50,54.7,53,29,28.8,73,21,77.3,22,17,29,26,3,,,,,,
2005,20042005,122,Indiana State,MVC,89159,Elliott Booe,G,14,0,98,20,14,10,5,5,0,20.8,65.2,-0.5,32.4,0.458,0.36,64.7,27.3,23.5,17,4,10.0,10,1,42.9,7,3,81.8,11,9,11,8,3,,,,,,
2005,20042005,122,Indiana State,MVC,89160,David Moss,G,26,2,942,390,78,63,94,36,11,26.3,101.5,2.0,47.0,0.541,1.21,44.9,21.1,43.5,301,131,47.0,234,110,31.3,67,21,79.3,135,107,171,135,36,,,,,,
2005,20042005,122,Indiana State,MVC,89161,Eric Gray,G,22,2,556,219,35,52,32,11,0,27.7,90.7,0.3,42.3,0.465,0.91,21.4,18.4,34.0,215,73,39.4,94,37,29.8,121,36,80.4,46,37,38,31,7,,,,,,
2005,20042005,122,Indiana State,MVC,90961,Amani Daanish,F,26,2,869,287,48,60,24,20,10,22.3,93.4,0.6,45.6,0.486,0.5,51.5,39.9,45.6,241,110,45.6,241,110,0.0,0,0,54.0,124,67,168,101,67,,,,,,
2005,20042005,122,Indiana State,MVC,90962,Jerod Adler,F,26,2,744,174,27,95,31,18,14,15.5,100.0,0.8,40.4,0.49,1.15,58.9,32.5,36.9,141,52,39.6,106,42,28.6,35,10,72.3,83,60,117,79,38,,,,,,
2005,20042005,122,Indiana State,MVC,90963,Marc Urban,G,3,0,9,0,0,1,0,0,0,11.6,0.0,-0.5,0.0,0.0,,0.0,,0.0,2,0,0.0,1,0,0.0,1,0,0.0,0,0,0,0,0,,,,,,
2005,20042005,122,Indiana State,MVC,90964,Logan Whitman,G,6,0,62,9,3,6,7,5,0,16.6,68.0,-0.5,23.3,0.283,2.33,13.3,0.0,20.0,15,3,66.7,3,2,8.3,12,1,100.0,2,2,4,4,0,,,,,,
2005,20042005,122,Indiana State,MVC,90965,Zach McGrath,G,5,0,23,7,1,2,2,1,0,16.0,105.8,0.2,58.3,0.583,2.0,0.0,0.0,50.0,6,3,66.7,3,2,33.3,3,1,0.0,0,0,1,1,0,,,,,,
2005,20042005,123,Iona,MAAC,79794,Devon Clarke,F,2,0,0,0,1,0,0,1,0,,,,,,0.0,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,,,,
2005,20042005,123,Iona,MAAC,79795,Gary Springer,F-C,26,0,264,88,26,45,4,9,10,22.8,81.8,-0.2,43.6,0.458,0.15,52.6,40.3,43.6,78,34,43.6,78,34,0.0,0,0,48.8,41,20,62,37,25,,,,,,
2005,20042005,123,Iona,MAAC,82847,Jason McPherson,G,4,0,4,0,1,0,0,0,0,12.2,,,,,0.0,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,,,,,,
2005,20042005,123,Iona,MAAC,86780,Justin Marshall,F,23,0,357,92,26,48,10,6,22,14.3,97.0,0.3,57.1,0.59,0.38,25.7,37.7,50.0,70,35,58.1,43,25,37.0,27,10,66.7,18,12,61,38,23,,,,,,
2005,20042005,123,Iona,MAAC,86781,Anthony Bruin,F,10,0,142,34,14,21,3,6,9,17.7,79.3,-0.4,37.5,0.456,0.21,37.5,53.3,37.5,32,12,37.5,32,12,0.0,0,0,83.3,12,10,30,14,16,,,,,,
2005,20042005,123,Iona,MAAC,90009,Kiril Wachsmann,F,28,1,541,150,38,65,29,9,18,15.7,104.2,0.8,50.5,0.56,0.76,46.8,38.7,50.5,111,56,50.9,110,56,0.0,1,0,73.1,52,38,168,103,65,,,,,,
2005,20042005,123,Iona,MAAC,90011,Tariq Atkins,G,7,0,100,15,6,14,5,2,0,14.9,68.2,-0.7,28.3,0.303,0.83,17.4,52.9,26.1,23,6,27.8,18,5,20.0,5,1,50.0,4,2,17,8,9,,,,,,
2005,20042005,123,Iona,MAAC,90012,Steve Burtt,G,28,1,1021,542,70,64,64,35,2,26.0,114.1,4.0,51.0,0.579,0.91,39.3,10.8,42.1,399,168,44.3,219,97,39.4,180,71,86.0,157,135,111,99,12,,,,,,
2005,20042005,123,Iona,MAAC,90013,Ricky Soliver,G,26,1,902,330,66,66,122,39,6,21.8,104.4,2.0,43.9,0.495,1.85,34.6,30.3,38.1,289,110,39.4,193,76,35.4,96,34,76.0,100,76,145,101,44,,,,,,
2005,20042005,123,Iona,MAAC,90014,Marvin McCullough,G,28,1,786,141,56,72,97,45,4,14.0,88.2,0.0,36.4,0.424,1.73,37.1,31.5,32.9,143,47,34.6,107,37,27.8,36,10,69.8,53,37,54,37,17,,,,,,
2005,20042005,123,Iona,MAAC,90015,Kenny Dagostino,G,5,0,9,0,0,0,1,0,0,5.3,59.1,0.0,0.0,0.0,,0.0,0.0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,1,1,0,,,,,,
2005,20042005,123,Iona,MAAC,90464,Greg Jenkins,F-C,27,0,807,431,78,76,28,14,60,27.1,104.9,2.2,55.4,0.59,0.36,62.0,30.1,55.4,287,159,55.4,287,159,0.0,0,0,63.5,178,113,173,121,52,,,,,,
2005,20042005,123,Iona,MAAC,90465,Charles Henson,F,25,1,474,176,28,64,21,11,39,18.3,110.2,1.2,57.1,0.595,0.75,25.6,30.7,54.9,133,73,58.3,115,67,33.3,18,6,70.6,34,24,101,70,31,,,,,,
2005,20042005,123,Iona,MAAC,90466,Taquan Evans,G,20,0,270,31,14,28,29,11,2,10.5,86.8,0.0,31.3,0.356,2.07,20.0,38.1,27.5,40,11,28.6,28,8,25.0,12,3,75.0,8,6,42,26,16,,,,,,
2005,20042005,124,Iowa,Big Ten,79997,Alex Thompson,F,29,2,260,37,13,34,15,5,12,11.8,87.3,0.0,38.1,0.403,1.15,21.4,40.0,38.1,42,16,38.1,42,16,0.0,0,0,55.6,9,5,55,33,22,,,,,,
