gameId,season,seasonLabel,seasonType,startDate,startTimeTbd,teamId,team,conference,opponentId,opponent,opponentConference,neutralSite,isHome,conferenceGame,gameType,notes,gameMinutes,pace,teamStats_fieldGoals_pct,teamStats_fieldGoals_attempted,teamStats_fieldGoals_made,teamStats_twoPointFieldGoals_pct,teamStats_twoPointFieldGoals_attempted,teamStats_twoPointFieldGoals_made,teamStats_threePointFieldGoals_pct,teamStats_threePointFieldGoals_attempted,teamStats_threePointFieldGoals_made,teamStats_freeThrows_pct,teamStats_freeThrows_attempted,teamStats_freeThrows_made,teamStats_rebounds_total,teamStats_rebounds_defensive,teamStats_rebounds_offensive,teamStats_turnovers_teamTotal,teamStats_turnovers_total,teamStats_fouls_flagrant,teamStats_fouls_technical,teamStats_fouls_total,teamStats_points_fastBreak,teamStats_points_offTurnovers,teamStats_points_inPaint,teamStats_points_byPeriod_0,teamStats_points_byPeriod_1,teamStats_points_largestLead,teamStats_points_total,teamStats_fourFactors_freeThrowRate,teamStats_fourFactors_offensiveReboundPct,teamStats_fourFactors_turnoverRatio,teamStats_fourFactors_effectiveFieldGoalPct,teamStats_assists,teamStats_blocks,teamStats_steals,teamStats_possessions,teamStats_rating,teamStats_trueShooting,teamStats_gameScore,opponentStats_fieldGoals_pct,opponentStats_fieldGoals_attempted,opponentStats_fieldGoals_made,opponentStats_twoPointFieldGoals_pct,opponentStats_twoPointFieldGoals_attempted,opponentStats_twoPointFieldGoals_made,opponentStats_threePointFieldGoals_pct,opponentStats_threePointFieldGoals_attempted,opponentStats_threePointFieldGoals_made,opponentStats_freeThrows_pct,opponentStats_freeThrows_attempted,opponentStats_freeThrows_made,opponentStats_rebounds_total,opponentStats_rebounds_defensive,opponentStats_rebounds_offensive,opponentStats_turnovers_teamTotal,opponentStats_turnovers_total,opponentStats_fouls_flagrant,opponentStats_fouls_technical,opponentStats_fouls_total,opponentStats_points_fastBreak,opponentStats_points_offTurnovers,opponentStats_points_inPaint,opponentStats_points_byPeriod_0,opponentStats_points_byPeriod_1,opponentStats_points_largestLead,opponentStats_points_total,opponentStats_fourFactors_freeThrowRate,opponentStats_fourFactors_offensiveReboundPct,opponentStats_fourFactors_turnoverRatio,opponentStats_fourFactors_effectiveFieldGoalPct,opponentStats_assists,opponentStats_blocks,opponentStats_steals,opponentStats_possessions,opponentStats_rating,opponentStats_trueShooting,opponentStats_gameScore,tournament,teamSeed,opponentSeed,teamStats_points_byPeriod_2,opponentStats_points_byPeriod_2,teamStats_points_byPeriod_3,teamStats_points_byPeriod_4,teamStats_points_byPeriod_5,opponentStats_points_byPeriod_3,opponentStats_points_byPeriod_4,opponentStats_points_byPeriod_5
26484,2021,20202021,regular,2020-12-31 06:00:00+00:00,False,26,Boston College,ACC,185,NC State,ACC,False,False,True,STD,,40,68.0,47.4,57,27,53.1,32,17,40.0,25,10,75.0,16,12,33,20,13,0,17,0,0,24,12,15,26,35,41,2.0,76,28.1,39.4,25.4,56.1,11,1,5,67.0,113.4,59.3,47.20000000000002,51.9,54,28,71.9,32,23,22.7,22,5,69.2,26,18,31,20,11,0,16,0,0,17,7,18,46,45,34,15.0,79,48.1,35.5,23.2,56.5,16,1,11,69.0,114.5,60.4,63.000000000000014,,,,,,,,,,,
26485,2021,20202021,regular,2020-12-31 06:00:00+00:00,False,78,Eastern Kentucky,OVC,77,Eastern Illinois,OVC,False,True,True,STD,,40,76.5,44.1,59,26,53.8,39,21,25.0,20,5,52.2,23,12,37,27,10,0,18,0,0,16,12,23,32,43,26,10.0,69,39.0,27.0,23.7,48.3,12,7,16,76.0,90.8,49.9,53.70000000000002,33.3,66,22,34.8,46,16,30.0,20,6,78.6,14,11,49,30,19,0,24,0,0,20,4,12,22,36,25,5.0,61,21.2,38.8,31.2,37.9,15,4,12,77.0,79.2,42.3,38.0,,,,,,,,,,,
26485,2021,20202021,regular,2020-12-31 06:00:00+00:00,False,77,Eastern Illinois,OVC,78,Eastern Kentucky,OVC,False,False,True,STD,,40,76.5,33.3,66,22,34.8,46,16,30.0,20,6,78.6,14,11,49,30,19,0,24,0,0,20,4,12,22,36,25,5.0,61,21.2,38.8,31.2,37.9,15,4,12,77.0,79.2,42.3,38.0,44.1,59,26,53.8,39,21,25.0,20,5,52.2,23,12,37,27,10,0,18,0,0,16,12,23,32,43,26,10.0,69,39.0,27.0,23.7,48.3,12,7,16,76.0,90.8,49.9,53.70000000000002,,,,,,,,,,,
26486,2021,20202021,regular,2020-12-31 06:00:00+00:00,False,290,Tennessee State,OVC,17,Austin Peay,OVC,False,True,True,STD,,40,68.5,34.0,53,18,35.7,28,10,32.0,25,8,62.5,24,15,32,21,11,0,12,0,0,20,10,17,10,33,26,0.0,59,45.3,34.4,17.6,41.5,9,1,7,68.0,86.8,46.4,33.5,45.6,57,26,58.3,36,21,23.8,21,5,55.0,20,11,43,30,13,0,16,0,0,22,13,16,32,35,33,13.0,68,35.1,30.2,23.2,50.0,8,2,2,69.0,98.6,51.7,37.2,,,,,,,,,,,
26486,2021,20202021,regular,2020-12-31 06:00:00+00:00,False,17,Austin Peay,OVC,290,Tennessee State,OVC,False,False,True,STD,,40,68.5,45.6,57,26,58.3,36,21,23.8,21,5,55.0,20,11,43,30,13,0,16,0,0,22,13,16,32,35,33,13.0,68,35.1,30.2,23.2,50.0,8,2,2,69.0,98.6,51.7,37.2,34.0,53,18,35.7,28,10,32.0,25,8,62.5,24,15,32,21,11,0,12,0,0,20,10,17,10,33,26,0.0,59,45.3,34.4,17.6,41.5,9,1,7,68.0,86.8,46.4,33.5,,,,,,,,,,,
26487,2021,20202021,regular,2020-12-31 06:00:00+00:00,False,287,TCU,Big 12,232,Prairie View A&M,SWAC,False,True,False,STD,,40,72.5,37.9,58,22,44.7,38,17,25.0,20,5,56.7,30,17,47,33,14,0,14,0,0,12,0,11,0,29,37,9.0,66,51.7,29.8,19.4,42.2,16,4,7,72.0,91.7,46.3,50.900000000000006,36.4,66,24,45.0,40,18,23.1,26,6,58.3,12,7,43,31,12,0,15,0,0,25,0,17,0,30,31,1.0,61,18.2,27.9,20.5,40.9,10,8,10,73.0,83.6,42.8,37.699999999999996,,,,,,,,,,,
26487,2021,20202021,regular,2020-12-31 06:00:00+00:00,False,232,Prairie View A&M,SWAC,287,TCU,Big 12,False,False,False,STD,,40,72.5,36.4,66,24,45.0,40,18,23.1,26,6,58.3,12,7,43,31,12,0,15,0,0,25,0,17,0,30,31,1.0,61,18.2,27.9,20.5,40.9,10,8,10,73.0,83.6,42.8,37.699999999999996,37.9,58,22,44.7,38,17,25.0,20,5,56.7,30,17,47,33,14,0,14,0,0,12,0,11,0,29,37,9.0,66,51.7,29.8,19.4,42.2,16,4,7,72.0,91.7,46.3,50.900000000000006,,,,,,,,,,,
26488,2021,20202021,regular,2020-12-31 06:00:00+00:00,False,256,Samford,SoCon,334,VMI,SoCon,False,True,True,STD,,40,73.0,44.9,69,31,46.7,45,21,41.7,24,10,85.7,14,12,46,33,13,0,12,0,0,14,16,17,40,56,28,19.0,84,20.3,28.3,16.4,52.2,21,2,6,73.0,115.1,55.9,70.80000000000003,39.7,63,25,54.2,24,13,30.8,39,12,75.0,12,9,33,26,7,1,13,0,0,18,7,13,24,37,34,4.0,71,19.0,21.2,17.8,49.2,17,7,7,73.0,97.3,52.0,52.0,,,,,,,,,,,
26488,2021,20202021,regular,2020-12-31 06:00:00+00:00,False,334,VMI,SoCon,256,Samford,SoCon,False,False,True,STD,,40,73.0,39.7,63,25,54.2,24,13,30.8,39,12,75.0,12,9,33,26,7,1,13,0,0,18,7,13,24,37,34,4.0,71,19.0,21.2,17.8,49.2,17,7,7,73.0,97.3,52.0,52.0,44.9,69,31,46.7,45,21,41.7,24,10,85.7,14,12,46,33,13,0,12,0,0,14,16,17,40,56,28,19.0,84,20.3,28.3,16.4,52.2,21,2,6,73.0,115.1,55.9,70.80000000000003,,,,,,,,,,,
26483,2021,20202021,regular,2020-12-31 06:00:00+00:00,False,200,North Carolina,ACC,101,Georgia Tech,ACC,False,False,True,STD,,40,,44.6,56,25,47.2,36,17,40.0,20,8,64.3,14,9,37,27,10,0,18,0,0,19,0,0,0,35,32,8.0,67,25.0,27.0,,51.8,17,2,7,,,53.9,45.600000000000016,52.9,51,27,58.6,29,17,45.5,22,10,50.0,16,8,25,23,2,0,13,0,0,17,0,0,0,29,43,0.0,72,31.4,8.0,,62.7,18,2,11,,,62.0,57.400000000000006,,,,,,,,,,,
26483,2021,20202021,regular,2020-12-31 06:00:00+00:00,False,101,Georgia Tech,ACC,200,North Carolina,ACC,False,True,True,STD,,40,,52.9,51,27,58.6,29,17,45.5,22,10,50.0,16,8,25,23,2,0,13,0,0,17,0,0,0,29,43,0.0,72,31.4,8.0,,62.7,18,2,11,,,62.0,57.400000000000006,44.6,56,25,47.2,36,17,40.0,20,8,64.3,14,9,37,27,10,0,18,0,0,19,0,0,0,35,32,8.0,67,25.0,27.0,,51.8,17,2,7,,,53.9,45.600000000000016,,,,,,,,,,,
26490,2021,20202021,regular,2020-12-31 06:30:00+00:00,False,128,Jacksonville State,ASUN,325,UT Martin,OVC,False,True,True,STD,,40,68.5,47.4,57,27,52.8,36,19,38.1,21,8,85.7,21,18,38,30,8,1,11,0,0,17,17,15,32,45,35,22.0,80,36.8,21.1,16.2,54.4,16,3,6,68.0,117.6,60.4,65.8,39.4,66,26,40.0,45,18,38.1,21,8,58.8,17,10,37,24,13,0,8,0,0,16,5,10,34,23,47,3.0,70,25.8,35.1,11.6,45.5,15,1,5,69.0,101.4,47.6,49.50000000000001,,,,,,,,,,,
26490,2021,20202021,regular,2020-12-31 06:30:00+00:00,False,325,UT Martin,OVC,128,Jacksonville State,OVC,False,False,True,STD,,40,68.5,39.4,66,26,40.0,45,18,38.1,21,8,58.8,17,10,37,24,13,0,8,0,0,16,5,10,34,23,47,3.0,70,25.8,35.1,11.6,45.5,15,1,5,69.0,101.4,47.6,49.50000000000001,47.4,57,27,52.8,36,19,38.1,21,8,85.7,21,18,38,30,8,1,11,0,0,17,17,15,32,45,35,22.0,80,36.8,21.1,16.2,54.4,16,3,6,68.0,117.6,60.4,65.8,,,,,,,,,,,
26489,2021,20202021,regular,2020-12-31 06:30:00+00:00,False,121,Indiana,Big Ten,226,Penn State,Big Ten,False,True,True,STD,,45,65.8,57.1,56,32,70.3,37,26,31.6,19,6,81.0,21,17,26,22,4,1,13,0,0,18,7,14,50,38,42,12.0,87,37.5,15.4,17.8,62.5,15,8,5,73.0,119.2,66.7,69.29999999999998,47.7,65,31,51.4,37,19,42.9,28,12,73.3,15,11,34,21,13,1,15,0,1,20,0,9,0,33,47,2.0,85,23.1,38.2,20.0,56.9,13,2,7,75.0,113.3,59.4,60.2,,,,7.0,5.0,,,,,,
26490,2021,20202021,regular,2020-12-31 06:30:00+00:00,False,325,UT Martin,OVC,128,Jacksonville State,ASUN,False,False,True,STD,,40,68.5,39.4,66,26,40.0,45,18,38.1,21,8,58.8,17,10,37,24,13,0,8,0,0,16,5,10,34,23,47,3.0,70,25.8,35.1,11.6,45.5,15,1,5,69.0,101.4,47.6,49.50000000000001,47.4,57,27,52.8,36,19,38.1,21,8,85.7,21,18,38,30,8,1,11,0,0,17,17,15,32,45,35,22.0,80,36.8,21.1,16.2,54.4,16,3,6,68.0,117.6,60.4,65.8,,,,,,,,,,,
26489,2021,20202021,regular,2020-12-31 06:30:00+00:00,False,226,Penn State,Big Ten,121,Indiana,Big Ten,False,False,True,STD,,45,65.8,47.7,65,31,51.4,37,19,42.9,28,12,73.3,15,11,34,21,13,1,15,0,1,20,0,9,0,33,47,2.0,85,23.1,38.2,20.0,56.9,13,2,7,75.0,113.3,59.4,60.2,57.1,56,32,70.3,37,26,31.6,19,6,81.0,21,17,26,22,4,1,13,0,0,18,7,14,50,38,42,12.0,87,37.5,15.4,17.8,62.5,15,8,5,73.0,119.2,66.7,69.29999999999998,,,,5.0,7.0,,,,,,
26490,2021,20202021,regular,2020-12-31 06:30:00+00:00,False,128,Jacksonville State,OVC,325,UT Martin,OVC,False,True,True,STD,,40,68.5,47.4,57,27,52.8,36,19,38.1,21,8,85.7,21,18,38,30,8,1,11,0,0,17,17,15,32,45,35,22.0,80,36.8,21.1,16.2,54.4,16,3,6,68.0,117.6,60.4,65.8,39.4,66,26,40.0,45,18,38.1,21,8,58.8,17,10,37,24,13,0,8,0,0,16,5,10,34,23,47,3.0,70,25.8,35.1,11.6,45.5,15,1,5,69.0,101.4,47.6,49.50000000000001,,,,,,,,,,,
26494,2021,20202021,regular,2020-12-31 07:00:00+00:00,False,272,Southeast Missouri State,OVC,291,Tennessee Tech,OVC,False,False,True,STD,,40,73.5,44.4,54,24,50.0,34,17,35.0,20,7,57.1,14,8,30,24,6,0,19,0,0,19,6,6,30,23,40,0.0,63,25.9,20.0,26.0,50.9,16,1,5,73.0,86.3,52.4,34.1,48.1,52,25,65.5,29,19,26.1,23,6,64.0,25,16,35,27,8,1,17,0,0,18,14,19,38,38,34,15.0,72,48.1,22.9,23.0,53.8,16,4,12,74.0,97.3,57.1,57.5,,,,,,,,,,,
26494,2021,20202021,regular,2020-12-31 07:00:00+00:00,False,291,Tennessee Tech,OVC,272,Southeast Missouri State,OVC,False,True,True,STD,,40,73.5,48.1,52,25,65.5,29,19,26.1,23,6,64.0,25,16,35,27,8,1,17,0,0,18,14,19,38,38,34,15.0,72,48.1,22.9,23.0,53.8,16,4,12,74.0,97.3,57.1,57.5,44.4,54,24,50.0,34,17,35.0,20,7,57.1,14,8,30,24,6,0,19,0,0,19,6,6,30,23,40,0.0,63,25.9,20.0,26.0,50.9,16,1,5,73.0,86.3,52.4,34.1,,,,,,,,,,,
26491,2021,20202021,regular,2020-12-31 07:00:00+00:00,False,314,UConn,Big East,65,DePaul,Big East,False,True,True,STD,,40,70.5,49.2,61,30,52.3,44,23,41.2,17,7,71.4,21,15,43,28,15,2,16,0,0,17,0,21,0,41,41,26.0,82,34.4,34.9,22.5,54.9,14,3,5,71.0,115.5,58.4,61.900000000000006,38.1,63,24,43.5,46,20,23.5,17,4,64.3,14,9,33,18,15,1,16,0,0,19,0,9,0,27,34,0.0,61,22.2,45.5,22.9,41.3,11,5,4,70.0,87.1,44.1,31.999999999999993,,,,,,,,,,,
26493,2021,20202021,regular,2020-12-31 07:00:00+00:00,False,87,Florida,SEC,336,Vanderbilt,SEC,False,False,True,STD,,40,72.5,61.8,55,34,71.1,38,27,41.2,17,7,64.0,25,16,36,28,8,1,14,0,0,23,0,0,46,43,48,19.0,91,45.5,22.2,19.2,68.2,14,9,9,73.0,124.7,68.9,78.39999999999999,41.4,58,24,42.1,38,16,40.0,20,8,80.0,20,16,28,18,10,2,16,0,0,19,0,0,32,29,43,4.0,72,34.5,35.7,22.2,48.3,12,4,6,72.0,100.0,53.9,45.399999999999984,,,,,,,,,,,
26456,2021,20202021,regular,2020-12-31 07:00:00+00:00,False,292,Tennessee,SEC,177,Missouri,SEC,False,False,True,STD,,40,70.5,50.0,54,27,46.8,47,22,71.4,7,5,58.3,24,14,36,26,10,0,14,0,0,24,0,0,0,38,35,28.0,73,44.4,27.8,20.0,54.6,9,5,8,70.0,104.3,56.5,51.0,36.4,44,16,46.4,28,13,18.8,16,3,60.0,30,18,33,25,8,1,21,0,0,24,0,0,0,25,28,0.0,53,68.2,24.2,29.6,39.8,5,4,6,71.0,74.6,46.3,18.599999999999994,,,,,,,,,,,
26456,2021,20202021,regular,2020-12-31 07:00:00+00:00,False,177,Missouri,SEC,292,Tennessee,SEC,False,True,True,STD,,40,70.5,36.4,44,16,46.4,28,13,18.8,16,3,60.0,30,18,33,25,8,1,21,0,0,24,0,0,0,25,28,0.0,53,68.2,24.2,29.6,39.8,5,4,6,71.0,74.6,46.3,18.599999999999994,50.0,54,27,46.8,47,22,71.4,7,5,58.3,24,14,36,26,10,0,14,0,0,24,0,0,0,38,35,28.0,73,44.4,27.8,20.0,54.6,9,5,8,70.0,104.3,56.5,51.0,,,,,,,,,,,
26492,2021,20202021,regular,2020-12-31 07:00:00+00:00,False,230,Portland,WCC,262,Seattle U,WAC,False,False,False,STD,,40,74.5,34.4,64,22,35.7,42,15,31.8,22,7,73.9,23,17,34,26,8,0,10,0,0,20,0,12,0,32,36,3.0,68,35.9,23.5,13.5,39.8,9,5,8,74.0,91.9,45.9,42.8,48.5,68,33,55.6,45,25,34.8,23,8,62.5,16,10,47,36,11,0,13,0,0,18,0,8,0,41,43,17.0,84,23.5,23.4,17.3,54.4,22,8,3,75.0,112.0,56.0,69.49999999999999,,,,,,,,,,,
26493,2021,20202021,regular,2020-12-31 07:00:00+00:00,False,336,Vanderbilt,SEC,87,Florida,SEC,False,True,True,STD,,40,72.5,41.4,58,24,42.1,38,16,40.0,20,8,80.0,20,16,28,18,10,2,16,0,0,19,0,0,32,29,43,4.0,72,34.5,35.7,22.2,48.3,12,4,6,72.0,100.0,53.9,45.399999999999984,61.8,55,34,71.1,38,27,41.2,17,7,64.0,25,16,36,28,8,1,14,0,0,23,0,0,46,43,48,19.0,91,45.5,22.2,19.2,68.2,14,9,9,73.0,124.7,68.9,78.39999999999999,,,,,,,,,,,
26491,2021,20202021,regular,2020-12-31 07:00:00+00:00,False,65,DePaul,Big East,314,UConn,Big East,False,False,True,STD,,40,70.5,38.1,63,24,43.5,46,20,23.5,17,4,64.3,14,9,33,18,15,1,16,0,0,19,0,9,0,27,34,0.0,61,22.2,45.5,22.9,41.3,11,5,4,70.0,87.1,44.1,31.999999999999993,49.2,61,30,52.3,44,23,41.2,17,7,71.4,21,15,43,28,15,2,16,0,0,17,0,21,0,41,41,26.0,82,34.4,34.9,22.5,54.9,14,3,5,71.0,115.5,58.4,61.900000000000006,,,,,,,,,,,
26492,2021,20202021,regular,2020-12-31 07:00:00+00:00,False,262,Seattle U,WAC,230,Portland,WCC,False,True,False,STD,,40,74.5,48.5,68,33,55.6,45,25,34.8,23,8,62.5,16,10,47,36,11,0,13,0,0,18,0,8,0,41,43,17.0,84,23.5,23.4,17.3,54.4,22,8,3,75.0,112.0,56.0,69.49999999999999,34.4,64,22,35.7,42,15,31.8,22,7,73.9,23,17,34,26,8,0,10,0,0,20,0,12,0,32,36,3.0,68,35.9,23.5,13.5,39.8,9,5,8,74.0,91.9,45.9,42.8,,,,,,,,,,,
26495,2021,20202021,regular,2020-12-31 08:00:00+00:00,False,253,Saint Mary's,WCC,249,Sacramento State,Big Sky,False,True,False,STD,,40,60.0,44.4,45,20,53.3,30,16,26.7,15,4,86.4,22,19,44,30,14,1,17,0,0,18,0,12,0,36,27,21.0,63,48.9,31.8,28.3,48.9,12,0,6,60.0,105.0,57.6,47.3,31.9,47,15,32.4,37,12,30.0,10,3,70.6,17,12,16,12,4,0,11,0,0,23,0,9,0,22,23,0.0,45,36.2,25.0,18.3,35.1,4,1,8,60.0,75.0,41.3,13.799999999999997,,,,,,,,,,,
26495,2021,20202021,regular,2020-12-31 08:00:00+00:00,False,249,Sacramento State,Big Sky,253,Saint Mary's,WCC,False,False,False,STD,,40,60.0,31.9,47,15,32.4,37,12,30.0,10,3,70.6,17,12,16,12,4,0,11,0,0,23,0,9,0,22,23,0.0,45,36.2,25.0,18.3,35.1,4,1,8,60.0,75.0,41.3,13.799999999999997,44.4,45,20,53.3,30,16,26.7,15,4,86.4,22,19,44,30,14,1,17,0,0,18,0,12,0,36,27,21.0,63,48.9,31.8,28.3,48.9,12,0,6,60.0,105.0,57.6,47.3,,,,,,,,,,,
26506,2021,20202021,regular,2020-12-31 22:00:00+00:00,False,94,Gardner-Webb,Big South,106,Hampton,Big South,False,False,True,STD,,40,68.5,46.0,63,29,48.5,33,16,43.3,30,13,75.0,12,9,32,24,8,0,7,0,1,13,11,22,32,45,35,22.0,80,19.0,25.0,10.3,56.3,18,4,6,68.0,117.6,58.6,68.29999999999998,48.2,56,27,52.9,34,18,40.9,22,9,46.2,13,6,35,28,7,0,13,0,0,12,6,6,28,31,38,9.0,69,23.2,20.0,18.8,56.3,11,11,3,69.0,100.0,55.9,51.7,,,,,,,,,,,
26506,2021,20202021,regular,2020-12-31 22:00:00+00:00,False,106,Hampton,Big South,94,Gardner-Webb,Big South,False,True,True,STD,,40,68.5,48.2,56,27,52.9,34,18,40.9,22,9,46.2,13,6,35,28,7,0,13,0,0,12,6,6,28,31,38,9.0,69,23.2,20.0,18.8,56.3,11,11,3,69.0,100.0,55.9,51.7,46.0,63,29,48.5,33,16,43.3,30,13,75.0,12,9,32,24,8,0,7,0,1,13,11,22,32,45,35,22.0,80,19.0,25.0,10.3,56.3,18,4,6,68.0,117.6,58.6,68.29999999999998,,,,,,,,,,,
26507,2021,20202021,regular,2020-12-31 23:00:00+00:00,False,41,Campbell,Big South,354,Winthrop,Big South,False,False,True,STD,,40,77.5,44.2,52,23,48.6,37,18,33.3,15,5,75.8,33,25,19,16,3,0,13,0,0,17,2,19,24,35,41,2.0,76,63.5,15.8,16.9,49.0,10,2,5,77.0,98.7,57.1,46.10000000000001,58.7,63,37,65.1,43,28,45.0,20,9,61.1,18,11,41,29,12,1,19,0,0,27,0,6,52,47,47,18.0,94,28.6,29.3,24.4,65.9,19,2,6,78.0,120.5,66.3,69.90000000000002,,,,,,,,,,,
26507,2021,20202021,regular,2020-12-31 23:00:00+00:00,False,354,Winthrop,Big South,41,Campbell,Big South,False,True,True,STD,,40,77.5,58.7,63,37,65.1,43,28,45.0,20,9,61.1,18,11,41,29,12,1,19,0,0,27,0,6,52,47,47,18.0,94,28.6,29.3,24.4,65.9,19,2,6,78.0,120.5,66.3,69.90000000000002,44.2,52,23,48.6,37,18,33.3,15,5,75.8,33,25,19,16,3,0,13,0,0,17,2,19,24,35,41,2.0,76,63.5,15.8,16.9,49.0,10,2,5,77.0,98.7,57.1,46.10000000000001,,,,,,,,,,,
26508,2021,20202021,regular,2021-01-01 00:00:00+00:00,False,615,McMurry,,120,Incarnate Word,Southland,False,False,False,STD,,40,80.0,46.8,62,29,54.8,42,23,30.0,20,6,41.2,17,7,34,24,10,0,20,0,0,25,0,17,0,37,34,4.0,71,27.4,29.4,25.3,51.6,14,4,6,79.0,89.9,51.1,37.999999999999986,51.6,62,32,57.8,45,26,35.3,17,6,81.5,27,22,37,30,7,0,15,0,0,23,0,17,0,46,46,27.0,92,43.5,18.9,18.5,56.5,18,3,10,81.0,113.6,62.3,73.79999999999998,,,,,,,,,,,
26508,2021,20202021,regular,2021-01-01 00:00:00+00:00,False,120,Incarnate Word,Southland,615,McMurry,,False,True,False,STD,,40,80.0,51.6,62,32,57.8,45,26,35.3,17,6,81.5,27,22,37,30,7,0,15,0,0,23,0,17,0,46,46,27.0,92,43.5,18.9,18.5,56.5,18,3,10,81.0,113.6,62.3,73.79999999999998,46.8,62,29,54.8,42,23,30.0,20,6,41.2,17,7,34,24,10,0,20,0,0,25,0,17,0,37,34,4.0,71,27.4,29.4,25.3,51.6,14,4,6,79.0,89.9,51.1,37.999999999999986,,,,,,,,,,,
26511,2021,20202021,regular,2021-01-01 01:00:00+00:00,False,319,UNC Asheville,Big South,147,Longwood,Big South,False,False,True,STD,,40,64.5,34.5,58,20,40.0,30,12,28.6,28,8,50.0,14,7,39,27,12,0,15,0,0,15,13,9,22,28,27,1.0,55,24.1,30.8,23.1,41.4,12,4,6,65.0,84.6,42.9,32.3,43.6,55,24,46.5,43,20,33.3,12,4,81.3,16,13,36,30,6,0,10,0,0,16,12,14,34,36,29,14.0,65,29.1,16.7,15.6,47.3,7,3,8,64.0,101.6,52.4,46.699999999999996,,,,,,,,,,,
26511,2021,20202021,regular,2021-01-01 01:00:00+00:00,False,147,Longwood,Big South,319,UNC Asheville,Big South,False,True,True,STD,,40,64.5,43.6,55,24,46.5,43,20,33.3,12,4,81.3,16,13,36,30,6,0,10,0,0,16,12,14,34,36,29,14.0,65,29.1,16.7,15.6,47.3,7,3,8,64.0,101.6,52.4,46.699999999999996,34.5,58,20,40.0,30,12,28.6,28,8,50.0,14,7,39,27,12,0,15,0,0,15,13,9,22,28,27,1.0,55,24.1,30.8,23.1,41.4,12,4,6,65.0,84.6,42.9,32.3,,,,,,,,,,,
26510,2021,20202021,regular,2021-01-01 01:00:00+00:00,False,233,Presbyterian,Big South,239,Radford,Big South,False,True,True,STD,,40,62.0,38.6,57,22,41.7,36,15,33.3,21,7,77.8,18,14,34,21,13,1,11,0,0,20,8,23,24,30,35,8.0,65,31.6,38.2,17.7,44.7,9,1,8,62.0,104.8,50.1,43.699999999999996,36.5,52,19,43.8,32,14,25.0,20,5,83.3,24,20,39,25,14,0,14,0,0,21,6,15,22,31,32,4.0,63,46.2,35.9,22.6,41.3,9,0,4,62.0,101.6,50.4,37.79999999999999,,,,,,,,,,,
26509,2021,20202021,regular,2021-01-01 01:00:00+00:00,False,342,Wake Forest,ACC,1168,Catawba,,False,True,False,STD,,40,73.0,43.1,51,22,57.1,28,16,26.1,23,6,80.0,25,20,37,31,6,0,16,0,0,23,0,13,0,32,38,15.0,70,49.0,16.2,21.9,49.0,14,1,7,73.0,95.9,56.5,46.89999999999999,35.7,56,20,40.5,37,15,26.3,19,5,68.0,25,17,36,26,10,0,15,0,0,20,0,18,0,30,32,0.0,62,44.6,27.8,20.5,40.2,10,1,7,73.0,84.9,46.3,34.10000000000001,,,,,,,,,,,
26510,2021,20202021,regular,2021-01-01 01:00:00+00:00,False,239,Radford,Big South,233,Presbyterian,Big South,False,False,True,STD,,40,62.0,36.5,52,19,43.8,32,14,25.0,20,5,83.3,24,20,39,25,14,0,14,0,0,21,6,15,22,31,32,4.0,63,46.2,35.9,22.6,41.3,9,0,4,62.0,101.6,50.4,37.79999999999999,38.6,57,22,41.7,36,15,33.3,21,7,77.8,18,14,34,21,13,1,11,0,0,20,8,23,24,30,35,8.0,65,31.6,38.2,17.7,44.7,9,1,8,62.0,104.8,50.1,43.699999999999996,,,,,,,,,,,
26509,2021,20202021,regular,2021-01-01 01:00:00+00:00,False,1168,Catawba,,342,Wake Forest,ACC,False,False,False,STD,,40,73.0,35.7,56,20,40.5,37,15,26.3,19,5,68.0,25,17,36,26,10,0,15,0,0,20,0,18,0,30,32,0.0,62,44.6,27.8,20.5,40.2,10,1,7,73.0,84.9,46.3,34.10000000000001,43.1,51,22,57.1,28,16,26.1,23,6,80.0,25,20,37,31,6,0,16,0,0,23,0,13,0,32,38,15.0,70,49.0,16.2,21.9,49.0,14,1,7,73.0,95.9,56.5,46.89999999999999,,,,,,,,,,,
26512,2021,20202021,regular,2021-01-01 02:00:00+00:00,False,2,Air Force,Mountain West,329,Utah State,Mountain West,False,True,True,STD,,40,61.0,47.2,36,17,70.6,17,12,26.3,19,5,64.3,14,9,23,18,5,2,26,0,0,11,0,5,24,28,20,2.0,48,38.9,21.7,42.6,54.2,12,2,3,61.0,78.7,56.9,18.9,52.3,65,34,62.9,35,22,40.0,30,12,50.0,6,3,32,17,15,1,9,0,0,21,11,45,40,44,39,38.0,83,9.2,46.9,14.8,61.5,24,1,11,61.0,136.1,61.4,76.59999999999998,,,,,,,,,,,
26512,2021,20202021,regular,2021-01-01 02:00:00+00:00,False,329,Utah State,Mountain West,2,Air Force,Mountain West,False,False,True,STD,,40,61.0,52.3,65,34,62.9,35,22,40.0,30,12,50.0,6,3,32,17,15,1,9,0,0,21,11,45,40,44,39,38.0,83,9.2,46.9,14.8,61.5,24,1,11,61.0,136.1,61.4,76.59999999999998,47.2,36,17,70.6,17,12,26.3,19,5,64.3,14,9,23,18,5,2,26,0,0,11,0,5,24,28,20,2.0,48,38.9,21.7,42.6,54.2,12,2,3,61.0,78.7,56.9,18.9,,,,,,,,,,,
